"DateTime","Latitude","Longitude","CAPE","CIN"
2021-05-01 08:00:00,59.5999984741211,10.6999998092651,1.30466105667892,NA
2021-05-01 09:00:00,59.5999984741211,10.6999998092651,0.127284005529646,NA
2021-05-01 10:00:00,59.5999984741211,10.6999998092651,0,NA
2021-05-01 11:00:00,59.5999984741211,10.6999998092651,0.700062030413051,NA
2021-05-01 12:00:00,59.5999984741211,10.6999998092651,0.875077538016285,NA
2021-05-01 13:00:00,59.5999984741211,10.6999998092651,0.827346035942696,NA
2021-05-01 14:00:00,59.5999984741211,10.6999998092651,1.4478555628998,NA
2021-05-01 15:00:00,59.5999984741211,10.6999998092651,1.09782454769322,NA
2021-05-01 16:00:00,59.5999984741211,10.6999998092651,7.03244130551343,NA
2021-05-01 17:00:00,59.5999984741211,10.6999998092651,7.22336731380801,NA
2021-05-02 08:00:00,59.5999984741211,10.6999998092651,0,NA
2021-05-02 09:00:00,59.5999984741211,10.6999998092651,0,NA
2021-05-02 10:00:00,59.5999984741211,10.6999998092651,0.0477315020735887,NA
2021-05-02 11:00:00,59.5999984741211,10.6999998092651,1.65469207188551,NA
2021-05-02 12:00:00,59.5999984741211,10.6999998092651,0.127284005529646,NA
2021-05-02 13:00:00,59.5999984741211,10.6999998092651,0.0795525034559432,NA
2021-05-02 14:00:00,59.5999984741211,10.6999998092651,0.381852016588937,NA
2021-05-02 15:00:00,59.5999984741211,10.6999998092651,1.33648205806139,NA
2021-05-02 16:00:00,59.5999984741211,10.6999998092651,0,NA
2021-05-02 17:00:00,59.5999984741211,10.6999998092651,7.00062030413108,NA
2021-05-03 08:00:00,59.5999984741211,10.6999998092651,17.4219982568717,NA
2021-05-03 09:00:00,59.5999984741211,10.6999998092651,31.343686361678,NA
2021-05-03 10:00:00,59.5999984741211,10.6999998092651,29.4344262787331,NA
2021-05-03 11:00:00,59.5999984741211,10.6999998092651,89.6238503935696,NA
2021-05-03 12:00:00,59.5999984741211,10.6999998092651,7.31883031795519,NA
2021-05-03 13:00:00,59.5999984741211,10.6999998092651,13.3807310813051,NA
2021-05-03 14:00:00,59.5999984741211,10.6999998092651,22.0201329566306,NA
2021-05-03 15:00:00,59.5999984741211,10.6999998092651,15.28999116425,NA
2021-05-03 16:00:00,59.5999984741211,10.6999998092651,11.7260390094196,NA
2021-05-03 17:00:00,59.5999984741211,10.6999998092651,2.37066460298979,NA
2021-05-04 08:00:00,59.5999984741211,10.6999998092651,2.40248560437226,NA
2021-05-04 09:00:00,59.5999984741211,10.6999998092651,10.453198954123,NA
2021-05-04 10:00:00,59.5999984741211,10.6999998092651,64.9625743221985,NA
2021-05-04 11:00:00,59.5999984741211,10.6999998092651,65.3444263387875,NA
2021-05-04 12:00:00,59.5999984741211,10.6999998092651,41.1445547874615,NA
2021-05-04 13:00:00,59.5999984741211,10.6999998092651,34.0325609784919,NA
2021-05-04 14:00:00,59.5999984741211,10.6999998092651,23.2452415098535,NA
2021-05-04 15:00:00,59.5999984741211,10.6999998092651,5.13909172325987,NA
2021-05-04 16:00:00,59.5999984741211,10.6999998092651,2.70478511750514,NA
2021-05-04 17:00:00,59.5999984741211,10.6999998092651,2.75251661957873,NA
2021-05-05 08:00:00,59.5999984741211,10.6999998092651,52.8546832961899,NA
2021-05-05 09:00:00,59.5999984741211,10.6999998092651,29.3866947766595,NA
2021-05-05 10:00:00,59.5999984741211,10.6999998092651,14.1444351144831,NA
2021-05-05 11:00:00,59.5999984741211,10.6999998092651,11.9487860190965,NA
2021-05-05 12:00:00,59.5999984741211,10.6999998092651,9.99179443407803,NA
2021-05-05 13:00:00,59.5999984741211,10.6999998092651,21.1768764199966,NA
2021-05-05 14:00:00,59.5999984741211,10.6999998092651,12.5056535432887,NA
2021-05-05 15:00:00,59.5999984741211,10.6999998092651,11.5510235018163,NA
2021-05-05 16:00:00,59.5999984741211,10.6999998092651,44.6766859409095,NA
2021-05-05 17:00:00,59.5999984741211,10.6999998092651,80.1730129829925,NA
2021-05-06 08:00:00,59.5999984741211,10.6999998092651,0.143194506220766,NA
2021-05-06 09:00:00,59.5999984741211,10.6999998092651,0.0318210013823546,NA
2021-05-06 10:00:00,59.5999984741211,10.6999998092651,1.32057155737016,NA
2021-05-06 11:00:00,59.5999984741211,10.6999998092651,4.59813469975882,NA
2021-05-06 12:00:00,59.5999984741211,10.6999998092651,2.10018609123927,NA
2021-05-06 13:00:00,59.5999984741211,10.6999998092651,2.67296411612278,NA
2021-05-06 14:00:00,59.5999984741211,10.6999998092651,1.57513956842945,NA
2021-05-06 15:00:00,59.5999984741211,10.6999998092651,2.72069561819637,NA
2021-05-06 16:00:00,59.5999984741211,10.6999998092651,7.12790430966072,NA
2021-05-06 17:00:00,59.5999984741211,10.6999998092651,8.78259638154623,NA
2021-05-07 08:00:00,59.5999984741211,10.6999998092651,5.99825876058503,NA
2021-05-07 09:00:00,59.5999984741211,10.6999998092651,1.27284005529657,NA
2021-05-07 10:00:00,59.5999984741211,10.6999998092651,0.127284005529646,NA
2021-05-07 11:00:00,59.5999984741211,10.6999998092651,3.50031015206548,NA
2021-05-07 12:00:00,59.5999984741211,10.6999998092651,5.02771821842134,NA
2021-05-07 13:00:00,59.5999984741211,10.6999998092651,1.35239255875251,NA
2021-05-07 14:00:00,59.5999984741211,10.6999998092651,0.875077538016285,NA
2021-05-07 15:00:00,59.5999984741211,10.6999998092651,2.22747009676891,NA
2021-05-07 16:00:00,59.5999984741211,10.6999998092651,6.30055827371791,NA
