"DateTime","Latitude","Longitude","CP","TP","DateTime","Latitude","Longitude","LE","SH","SM"
2021-05-01,59.5999984741211,10.6999998092651,0,0,2021-05-01,59.5999984741211,10.6999998092651,-2.86265996923517,4.96262131531062,0.0668562054634094
2021-05-01 01:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-01 01:00:00,59.5999984741211,10.6999998092651,-2.97791759428985,6.65733624794845,0.066938816759796
2021-05-01 02:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-01 02:00:00,59.5999984741211,10.6999998092651,-2.68497113060921,8.83896554556061,0.0670408660082735
2021-05-01 03:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-01 03:00:00,59.5999984741211,10.6999998092651,-1.95500617192956,9.33852703689788,0.0671380557687283
2021-05-01 04:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-01 04:00:00,59.5999984741211,10.6999998092651,-1.33069403621672,8.87058336146803,0.0672449645052286
2021-05-01 05:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-01 05:00:00,59.5999984741211,10.6999998092651,-2.95870799011407,5.39894717483304,0.0673324352896379
2021-05-01 06:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-01 06:00:00,59.5999984741211,10.6999998092651,-8.62554122196916,-23.4048831168287,0.0674296250500927
2021-05-01 07:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-01 07:00:00,59.5999984741211,10.6999998092651,-24.6271415003939,-81.9168132351046,0.0675073768584566
2021-05-01 08:00:00,59.5999984741211,10.6999998092651,0.00000888929500921908,0.000008855603225224,2021-05-01 08:00:00,59.5999984741211,10.6999998092651,-33.6892722703181,-142.313165181463,0.0676580209871615
2021-05-01 09:00:00,59.5999984741211,10.6999998092651,0.0000130189674938169,0.0000131382310144717,2021-05-01 09:00:00,59.5999984741211,10.6999998092651,-44.1008777335908,-198.068021752612,0.0679398712924804
2021-05-01 10:00:00,59.5999984741211,10.6999998092651,0.0000251980016009357,0.0000251876583537108,2021-05-01 10:00:00,59.5999984741211,10.6999998092651,-49.2922732620954,-231.089668686323,0.0682848949420949
2021-05-01 11:00:00,59.5999984741211,10.6999998092651,0.0000346472522012864,0.0000346239568723922,2021-05-01 11:00:00,59.5999984741211,10.6999998092651,-55.3096817701584,-226.315378484303,0.0686396375677549
2021-05-01 12:00:00,59.5999984741211,10.6999998092651,0.0000896628890299958,0.0000897174228391543,2021-05-01 12:00:00,59.5999984741211,10.6999998092651,-65.9229880772769,-246.658281239138,0.0692519330586202
2021-05-01 13:00:00,59.5999984741211,10.6999998092651,0.0000676846320780689,0.0000676510016877764,2021-05-01 13:00:00,59.5999984741211,10.6999998092651,-59.5502018919619,-215.603262454868,0.0702481281032818
2021-05-01 14:00:00,59.5999984741211,10.6999998092651,0.0000648848541224094,0.000064892699043854,2021-05-01 14:00:00,59.5999984741211,10.6999998092651,-57.7493015004825,-201.647158513332,0.0705785732888281
2021-05-01 15:00:00,59.5999984741211,10.6999998092651,0.0000223282291963848,0.0000221390080630602,2021-05-01 15:00:00,59.5999984741211,10.6999998092651,-54.0946743060404,-146.524658260332,0.0709819107947155
2021-05-01 16:00:00,59.5999984741211,10.6999998092651,0.0000964523505724703,0.0000966857663606416,2021-05-01 16:00:00,59.5999984741211,10.6999998092651,-49.0569556109421,-113.243745236179,0.0715504708933761
2021-05-01 17:00:00,59.5999984741211,10.6999998092651,0.000077763832718443,0.000077740582411597,2021-05-01 17:00:00,59.5999984741211,10.6999998092651,-44.2833689732607,-51.3044438735383,0.0721967828004005
2021-05-01 18:00:00,59.5999984741211,10.6999998092651,0.0000471762585528626,0.0000474718402401352,2021-05-01 18:00:00,59.5999984741211,10.6999998092651,-25.2178368287991,-11.7758504260788,0.0729451439559024
2021-05-01 19:00:00,59.5999984741211,10.6999998092651,0.0000438165250060715,0.000050956012000879,2021-05-01 19:00:00,59.5999984741211,10.6999998092651,-8.48146919065081,8.0674908374195,0.0730714906444936
2021-05-01 20:00:00,59.5999984741211,10.6999998092651,0.00000601952260466821,0.00000798456028503836,2021-05-01 20:00:00,59.5999984741211,10.6999998092651,-3.22284004753105,20.9991775435553,0.0731638209169257
2021-05-01 21:00:00,59.5999984741211,10.6999998092651,0.00000111991118226414,0.00000116139058691477,2021-05-01 21:00:00,59.5999984741211,10.6999998092651,-1.96461097401746,16.9837149233126,0.073251291701335
2021-05-01 22:00:00,59.5999984741211,10.6999998092651,0.000000139988897783234,0.000000290347646728691,2021-05-01 22:00:00,59.5999984741211,10.6999998092651,-0.629543483800743,8.05484371105654,0.073737240503609
2021-05-01 23:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-01 23:00:00,59.5999984741211,10.6999998092651,0.225283902021458,4.16585235444358,0.0738198517999956
2021-05-02,59.5999984741211,10.6999998092651,0,0,2021-05-02,59.5999984741211,10.6999998092651,0.825584032514582,3.65364373674333,0.0738976036083594
2021-05-02 01:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-02 01:00:00,59.5999984741211,10.6999998092651,1.14734490245889,3.7042322421952,0.0739850743927687
2021-05-02 02:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-02 02:00:00,59.5999984741211,10.6999998092651,1.43548896509561,4.4377655712474,0.0740676856891553
2021-05-02 03:00:00,59.5999984741211,10.6999998092651,0,0,2021-05-02 03:00:00,59.5999984741211,10.6999998092651,1.42588416300771,4.18482304398803,0.0741502969855419
