"DateTime","latitude","longitude","geopotential_height","air_pressure","air_temperature","Divergence","Cloud_cover","Relative_humidity","Specific_humidity","U_component_wind","V_component_wind","vertical_velocity"
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,473909.433317988,1,265.453502849277,3.17227744014153e-05,0,0.000348377185581228,3.93823252588764e-06,-15.4804745414617,3.11516378729648,-0.00183268820202787
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,420654.027554391,2,266.563093621449,-4.92853800903229e-05,0,0.000348377185581228,3.7328407585446e-06,-16.6226067497553,7.1926888837889,0.000114434189218859
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,390152.530901472,3,256.893409274381,7.61942887039679e-06,0,0.000348377185581228,3.7328407585446e-06,-14.7055914741774,6.52586357458161,0.0024202370209585
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,353051.511781882,5,249.714109179,1.15063838026557e-05,0,0.00418729803787699,3.52744899120242e-06,-2.96750123181431,6.86565733262264,0.000575594755566788
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,329105.096366902,7,247.138371790992,-3.34960019794797e-06,0,0.00802621889017985,3.7328407585446e-06,-1.02398344090589,10.9655162911459,-0.00255004908301348
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,304025.429619261,10,240.75478319228,7.3659318095973e-06,0,0.0195429814470742,3.52744899120242e-06,3.8209287664301,6.18926036825927,0.00416239916049499
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,257628.786823271,20,227.218051104478,1.58844892902136e-05,0,0.175019275965127,3.52744899120242e-06,6.57340428719066,0.259619999064314,-0.0137203828012186
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,231578.819914986,30,219.488085613478,-2.31448719968337e-06,0,0.7086292744345,3.7328407585446e-06,11.1002863105598,-8.37560822758414,0.00672440230687232
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,199640.390199739,50,218.08388885465,-9.98277328886806e-06,0,1.16929977671023,3.1166654565172e-06,11.9256503594261,-11.1450071194115,0.0124120492918299
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,178597.468395236,70,217.958612477147,1.92961372334735e-05,0,1.52823887640005,2.70588192183199e-06,15.9275301743421,-8.0725058143081,-0.0085963765084639
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,156162.054757136,100,220.020854383739,-1.3008894452162e-05,0,1.64916488324743,2.70588192183199e-06,13.5031810338648,-1.91474099722644,-0.0202278707930169
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,142051.964634793,125,220.464140027213,1.91852322693737e-05,0,1.91980880333442,2.70588192183199e-06,14.7765637942717,-1.42499130840673,-0.00931373738944963
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,130482.431421616,150,221.595757415209,-1.94466635587158e-05,0,2.03689588932949,2.70588192183199e-06,12.2764931814213,-1.46327792903107,-0.0216113524920606
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,120683.140486256,175,221.239201571546,-1.26920231261627e-05,0,3.02925692964844,3.32205722385938e-06,12.2159160035228,-2.26091585870486,0.0312683924491668
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,112209.679541395,200,220.546739836555,8.94500725082748e-06,0,5.95643407952542,5.17058312994329e-06,11.0927141633225,-1.3771330326263,0.0413114447829659
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,104780.58747173,225,218.868587043407,1.48124079705824e-05,0,16.3061646973199,1.03053773135098e-05,8.64691060567283,-0.0785784831173737,-0.00357485034156446
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,98188.4718765148,250,216.979804736434,-1.10759793635659e-05,0,37.806040930613,1.6877913868475e-05,5.91841355116374,-0.45027775834536,-0.0062393336137968
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,86826.3310640868,300,218.707517415188,4.54049581943627e-06,0,75.9322833752073,3.57739564639985e-05,3.92441477867328,-1.96898037644426,0.020866659674875
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,77012.2263858163,350,225.278332248411,1.96711016359061e-05,0.108769627515908,114.636283408072,0.000103347847919731,3.31359490153063,-0.226939138036699,-0.0328329262731932
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,68249.8974541981,400,231.996450074962,1.26154334436535e-05,0,65.9818005260517,0.000115260570425605,3.22399115922252,0.267596378361051,-0.114560826642629
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,60302.3243826628,450,238.216215718477,1.2027845189096e-06,0,38.9903480135468,0.000121011539911199,3.40572269291785,1.01099492881702,-0.154937996229535
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,53013.9628706491,500,243.582449998783,-3.65590914641403e-06,0,24.7018846012949,0.000121833106980569,3.76287563761076,0.89453979108465,-0.161906644787682
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,46281.1167177827,550,248.163986090333,-9.55499699876892e-06,0,22.7267598227878,0.000163938419285813,3.24670760093443,1.43214775568479,-0.116764149348514
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,40029.7172095108,600,252.540399322014,4.21168581444498e-07,0,18.5999199065678,0.000188380039599589,3.63919723273477,1.55817454857324,-0.0840217491378117
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,34185.6956312802,650,255.431392649013,6.6318465710321e-06,0.110936474753178,43.5202746192581,0.000537135260547411,2.53871183424636,1.85649113427124,-0.162316565291102
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,28734.2382401805,700,257.825410456466,-1.52692432442908e-05,0.0753360902140906,84.7829154001796,0.00122355454700655,1.3549328161476,0.632914550151647,-0.0723902548532587
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,23579.0557072927,750,261.82324122866,-4.05199830391324e-06,0.015640974776067,69.415715228432,0.00138417090906851,1.73985030071063,0.580270446793177,-0.0639868845331412
2021-05-01 09:00:00,59.6599998474121,10.7799997329712,21105.160641223,775,263.563343878815,-1.26444924272628e-05,0.017517891749195,65.521130023776,0.00146160360535669,1.89129324545674,0.817966549835967,-0.0441057401172533
