"DateTime","Latitude","Longitude","CP","TP","DateTime","Latitude","Longitude","LE","SH","SM"
2023-05-01,59.5999984741211,10.6999998092651,0,-0.000000000000000000433680868994202,2023-05-01,59.5999984741211,10.6999998092651,-4.889082715642,7.48259526953764,0.273634076860935
2023-05-01 01:00:00,59.5999984741211,10.6999998092651,0.0000515204533648259,0.0000515072192167525,2023-05-01 01:00:00,59.5999984741211,10.6999998092651,-5.48683326795067,8.38506683841007,0.274310286749012
2023-05-01 02:00:00,59.5999984741211,10.6999998092651,0.0000456053092887593,0.0000478078056818476,2023-05-01 02:00:00,59.5999984741211,10.6999998092651,-8.60304754432457,13.6898387432455,0.275308752911876
2023-05-01 03:00:00,59.5999984741211,10.6999998092651,0.000187342998256497,0.000252982971733111,2023-05-01 03:00:00,59.5999984741211,10.6999998092651,-10.6775935788076,12.2590911340576,0.277939632007677
2023-05-01 04:00:00,59.5999984741211,10.6999998092651,0.000000767614116741443,0.00028869654085854,2023-05-01 04:00:00,59.5999984741211,10.6999998092651,-15.5694786135102,13.198248539063,0.281067102740034
2023-05-01 05:00:00,59.5999984741211,10.6999998092651,0,0.000605778966340676,2023-05-01 05:00:00,59.5999984741211,10.6999998092651,-19.1032392315704,4.78985489737357,0.286202071577621
2023-05-01 06:00:00,59.5999984741211,10.6999998092651,0,0.000853283960339409,2023-05-01 06:00:00,59.5999984741211,10.6999998092651,-19.0768678836744,-9.89181672306321,0.293207183386922
2023-05-01 07:00:00,59.5999984741211,10.6999998092651,0.0000105208287765157,0.00117371008651656,2023-05-01 07:00:00,59.5999984741211,10.6999998092651,-30.9703457847573,-18.4029307059251,0.301210761359086
2023-05-01 08:00:00,59.5999984741211,10.6999998092651,0,0.00126171344310651,2023-05-01 08:00:00,59.5999984741211,10.6999998092651,-28.9133806488716,-20.9195790646506,0.309087549977236
2023-05-01 09:00:00,59.5999984741211,10.6999998092651,0.0000214480414971888,0.0011803263453386,2023-05-01 09:00:00,59.5999984741211,10.6999998092651,-29.3133460919605,-24.5514768418202,0.31603454999928
2023-05-01 10:00:00,59.5999984741211,10.6999998092651,0.0000340459437660639,0.000922149966143023,2023-05-01 10:00:00,59.5999984741211,10.6999998092651,-38.2224664561493,-24.2506529855294,0.319325790313906
2023-05-01 11:00:00,59.5999984741211,10.6999998092651,0.000135054930774929,0.000596245862231498,2023-05-01 11:00:00,59.5999984741211,10.6999998092651,-58.9679268009798,-34.6107331094957,0.323499273216883
2023-05-01 12:00:00,59.5999984741211,10.6999998092651,0.000122050644561897,0.000269132334664331,2023-05-01 12:00:00,59.5999984741211,10.6999998092651,-96.2306413779868,-56.6075604548578,0.324629811623512
2023-05-01 13:00:00,59.5999984741211,10.6999998092651,0.0000599642086489824,0.000120942365564198,2023-05-01 13:00:00,59.5999984741211,10.6999998092651,-99.9490014313188,-44.6846637116245,0.3245241538285
2023-05-01 14:00:00,59.5999984741211,10.6999998092651,0.00000988867597449339,0.0000670162990361613,2023-05-01 14:00:00,59.5999984741211,10.6999998092651,-85.2821367765095,-30.0250035928676,0.324106805538202
2023-05-01 15:00:00,59.5999984741211,10.6999998092651,0,0.0000462426691863111,2023-05-01 15:00:00,59.5999984741211,10.6999998092651,-66.6947317344993,-17.0382176017766,0.32347285876813
2023-05-01 16:00:00,59.5999984741211,10.6999998092651,0,0.0000155802223873879,2023-05-01 16:00:00,59.5999984741211,10.6999998092651,-67.0859067282896,-18.2781988630728,0.322627596408033
