"DateTime","Temperature","Precipitation","Soil_moisture","Latent_heat","Sensible_heat","SW05_perc_1","SW25_perc_1","SW05_perc_2","SW25_perc_2"
2021-05-03 07:00:00,6.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 08:00:00,8.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 09:00:00,9.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 10:00:00,9.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 11:00:00,9.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 12:00:00,7.3,0.6,NA,NA,NA,NA,NA,NA,NA
2021-05-03 13:00:00,7.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 14:00:00,7,0.3,NA,NA,NA,NA,NA,NA,NA
2021-05-03 15:00:00,8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 16:00:00,7.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 17:00:00,8.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 18:00:00,8.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 19:00:00,6.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 20:00:00,5.8,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-03 21:00:00,4.1,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-03 22:00:00,3.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-03 23:00:00,1.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04,2.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 01:00:00,0.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 02:00:00,0.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 03:00:00,1.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 04:00:00,3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 05:00:00,3.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 06:00:00,4.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 07:00:00,4.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 08:00:00,5.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 09:00:00,6.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 10:00:00,7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 11:00:00,7.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 12:00:00,7.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 13:00:00,7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 14:00:00,6.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 15:00:00,6.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 16:00:00,6.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 17:00:00,6.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 18:00:00,6.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 19:00:00,6.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 20:00:00,6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 21:00:00,5.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-04 22:00:00,5,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-04 23:00:00,4.6,0.3,NA,NA,NA,NA,NA,NA,NA
2021-05-05,4.3,0.3,NA,NA,NA,NA,NA,NA,NA
2021-05-05 01:00:00,4.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 02:00:00,3.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 03:00:00,3.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 04:00:00,2.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 05:00:00,2.1,0.3,NA,NA,NA,NA,NA,NA,NA
2021-05-05 06:00:00,2.2,0.3,NA,NA,NA,NA,NA,NA,NA
2021-05-05 07:00:00,2.4,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-05 08:00:00,2.5,0.3,NA,NA,NA,NA,NA,NA,NA
2021-05-05 09:00:00,2.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 10:00:00,3.8,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-05 11:00:00,4.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 12:00:00,4.8,0.4,NA,NA,NA,NA,NA,NA,NA
2021-05-05 13:00:00,4.5,1,NA,NA,NA,NA,NA,NA,NA
2021-05-05 14:00:00,4.4,0.2,NA,NA,NA,NA,NA,NA,NA
2021-05-05 15:00:00,4.2,0.3,NA,NA,NA,NA,NA,NA,NA
2021-05-05 16:00:00,4,0.3,NA,NA,NA,NA,NA,NA,NA
2021-05-05 17:00:00,3.7,0.4,NA,NA,NA,NA,NA,NA,NA
2021-05-05 18:00:00,3.3,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-05 19:00:00,2.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 20:00:00,2.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 21:00:00,2.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 22:00:00,2.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-05 23:00:00,2.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06,2.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 01:00:00,2.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 02:00:00,2.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 03:00:00,2.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 04:00:00,2.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 05:00:00,2.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 06:00:00,2.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 07:00:00,2.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 08:00:00,4.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 09:00:00,5.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 10:00:00,6.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 11:00:00,6.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 12:00:00,7.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 13:00:00,7.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 14:00:00,8.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 15:00:00,8.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 16:00:00,9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 17:00:00,9.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 18:00:00,8.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 19:00:00,7.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 20:00:00,5.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 21:00:00,3.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 22:00:00,2.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-06 23:00:00,1.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07,0.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 01:00:00,0.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 02:00:00,-0.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 03:00:00,-0.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 04:00:00,-0.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 05:00:00,0.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 06:00:00,3.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 07:00:00,4.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 08:00:00,6.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 09:00:00,7.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 10:00:00,8.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 11:00:00,8.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 12:00:00,9.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 13:00:00,9.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 14:00:00,10.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 15:00:00,11.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 16:00:00,10.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 17:00:00,10.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 18:00:00,9.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 19:00:00,8.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 20:00:00,7.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 21:00:00,6.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 22:00:00,4.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-07 23:00:00,3.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08,2.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 01:00:00,1.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 02:00:00,0.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 03:00:00,-0.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 04:00:00,-1.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 05:00:00,0.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 06:00:00,4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 07:00:00,5.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 08:00:00,7.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 09:00:00,9.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 10:00:00,10.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 11:00:00,11.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 12:00:00,11.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 13:00:00,12.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 14:00:00,11.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 15:00:00,9.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 16:00:00,10.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 17:00:00,10.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 18:00:00,9.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 19:00:00,7.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 20:00:00,6.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 21:00:00,6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 22:00:00,5.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-08 23:00:00,5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09,5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 01:00:00,4.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 02:00:00,4.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 03:00:00,4.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 04:00:00,4.5,0.2,NA,NA,NA,NA,NA,NA,NA
2021-05-09 05:00:00,4.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 06:00:00,5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 07:00:00,5.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 08:00:00,5.6,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-09 09:00:00,5.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 10:00:00,5.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 11:00:00,5.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 12:00:00,5.9,0.5,NA,NA,NA,NA,NA,NA,NA
2021-05-09 13:00:00,6.1,1.2,NA,NA,NA,NA,NA,NA,NA
2021-05-09 14:00:00,6.4,2,NA,NA,NA,NA,NA,NA,NA
2021-05-09 15:00:00,6.6,2,NA,NA,NA,NA,NA,NA,NA
2021-05-09 16:00:00,7,1.4,NA,NA,NA,NA,NA,NA,NA
2021-05-09 17:00:00,7.1,0.7,NA,NA,NA,NA,NA,NA,NA
2021-05-09 18:00:00,7.1,0.4,NA,NA,NA,NA,NA,NA,NA
2021-05-09 19:00:00,7.1,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-09 20:00:00,7.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 21:00:00,7.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 22:00:00,7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-09 23:00:00,7,0.2,NA,NA,NA,NA,NA,NA,NA
2021-05-10,7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-10 01:00:00,6.9,0.2,NA,NA,NA,NA,NA,NA,NA
2021-05-10 02:00:00,6.9,0.4,NA,NA,NA,NA,NA,NA,NA
2021-05-10 03:00:00,6.9,0.2,NA,NA,NA,NA,NA,NA,NA
2021-05-10 04:00:00,6.9,0.2,NA,NA,NA,NA,NA,NA,NA
2021-05-10 05:00:00,7.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-10 06:00:00,7.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-10 07:00:00,7.5,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-10 08:00:00,8,1.2,NA,NA,NA,NA,NA,NA,NA
2021-05-10 09:00:00,8.2,0.8,NA,NA,NA,NA,NA,NA,NA
2021-05-10 10:00:00,8.3,0.4,NA,NA,NA,NA,NA,NA,NA
2021-05-10 11:00:00,8.8,0.4,NA,NA,NA,NA,NA,NA,NA
2021-05-10 12:00:00,9.5,1.5,NA,NA,NA,NA,NA,NA,NA
2021-05-10 13:00:00,9.5,2.5,NA,NA,NA,NA,NA,NA,NA
2021-05-10 14:00:00,9.8,2.8,NA,NA,NA,NA,NA,NA,NA
2021-05-10 15:00:00,10.5,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-10 16:00:00,11.6,1.4,NA,NA,NA,NA,NA,NA,NA
2021-05-10 17:00:00,12.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-10 18:00:00,13.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-10 19:00:00,10.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-10 20:00:00,9.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-10 21:00:00,9.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-10 22:00:00,8.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-10 23:00:00,8.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11,7.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 01:00:00,7.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 02:00:00,7.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 03:00:00,7.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 04:00:00,7.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 05:00:00,7.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 06:00:00,7.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 07:00:00,8.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 08:00:00,8.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 09:00:00,9.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 10:00:00,9.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 11:00:00,10.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 12:00:00,10.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 13:00:00,11.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 14:00:00,12,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 15:00:00,12.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 16:00:00,11.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 17:00:00,11.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 18:00:00,12.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 19:00:00,11.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 20:00:00,10.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 21:00:00,9.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 22:00:00,8.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-11 23:00:00,8.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12,8.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 01:00:00,8.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 02:00:00,9.2,0.2,NA,NA,NA,NA,NA,NA,NA
2021-05-12 03:00:00,9.1,0.4,NA,NA,NA,NA,NA,NA,NA
2021-05-12 04:00:00,9.3,0.2,NA,NA,NA,NA,NA,NA,NA
2021-05-12 05:00:00,9.4,0.4,NA,NA,NA,NA,NA,NA,NA
2021-05-12 06:00:00,9.5,1.8,NA,NA,NA,NA,NA,NA,NA
2021-05-12 07:00:00,9.8,1.1,NA,NA,NA,NA,NA,NA,NA
2021-05-12 08:00:00,9.9,6.1,NA,NA,NA,NA,NA,NA,NA
2021-05-12 09:00:00,9.9,7.2,NA,NA,NA,NA,NA,NA,NA
2021-05-12 10:00:00,9.9,2.8,NA,NA,NA,NA,NA,NA,NA
2021-05-12 11:00:00,10.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 12:00:00,10.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 13:00:00,10.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 14:00:00,10.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 15:00:00,10.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 16:00:00,10.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 17:00:00,10.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 18:00:00,9.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 19:00:00,9.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 20:00:00,9.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 21:00:00,9.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 22:00:00,9.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-12 23:00:00,9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13,8.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 01:00:00,8.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 02:00:00,8.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 03:00:00,8.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 04:00:00,8.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 05:00:00,8.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 06:00:00,9.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 07:00:00,10.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 08:00:00,12.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 09:00:00,13.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 10:00:00,14.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 11:00:00,15.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 12:00:00,16.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 13:00:00,17.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 14:00:00,18.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 15:00:00,18.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 16:00:00,18.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 17:00:00,18.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 18:00:00,17.6,0.4,NA,NA,NA,NA,NA,NA,NA
2021-05-13 19:00:00,16.2,1.1,NA,NA,NA,NA,NA,NA,NA
2021-05-13 20:00:00,15.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 21:00:00,14.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-13 22:00:00,14.3,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-13 23:00:00,13.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14,12.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 01:00:00,12,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 02:00:00,11.6,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 03:00:00,11,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 04:00:00,10.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 05:00:00,10.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 06:00:00,11.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 07:00:00,13.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 08:00:00,15.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 09:00:00,15.9,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 10:00:00,16.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 11:00:00,16.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 12:00:00,17.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 13:00:00,17.7,0.1,NA,NA,NA,NA,NA,NA,NA
2021-05-14 14:00:00,16.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 15:00:00,16.5,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 16:00:00,17.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 17:00:00,17.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 18:00:00,16.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 19:00:00,16.2,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 20:00:00,14.6,1.4,NA,NA,NA,NA,NA,NA,NA
2021-05-14 21:00:00,13.2,1.1,NA,NA,NA,NA,NA,NA,NA
2021-05-14 22:00:00,12.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-14 23:00:00,11.8,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15,11.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15 01:00:00,10.3,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15 02:00:00,10,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15 03:00:00,10.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15 04:00:00,10.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15 05:00:00,10.4,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15 06:00:00,10.7,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15 07:00:00,11.1,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15 08:00:00,11,0,NA,NA,NA,NA,NA,NA,NA
2021-05-15 09:00:00,11.2,0,NA,NA,NA,NA,NA,NA,NA
